timestamp,PM2.5,humidity,temperature
2022-02-21 07:00:00,0.1,75.0,
2022-02-21 08:00:00,0.1,75.0,
2022-02-21 09:00:00,0.1,75.0,
2022-02-21 10:00:00,0.3,75.0,
2022-02-21 11:00:00,0.1,75.0,
2022-02-21 12:00:00,0.1,75.0,
2022-02-21 13:00:00,0.1,75.0,
2022-02-21 14:00:00,0.2,75.0,
2022-02-21 15:00:00,0.1,75.0,
2022-02-21 16:00:00,0.1,75.0,
2022-02-21 17:00:00,0.2,75.0,
2022-02-21 18:00:00,0.1,75.0,
2022-02-21 19:00:00,0.1,75.0,
2022-02-21 20:00:00,0.1,75.0,
2022-02-21 21:00:00,0.1,75.0,
2022-02-21 22:00:00,0.0,75.0,
2022-02-21 23:00:00,0.1,75.0,
2022-02-22 00:00:00,0.2,75.0,
2022-02-22 01:00:00,0.1,75.0,
2022-02-22 02:00:00,0.2,75.0,
2022-02-22 03:00:00,0.1,75.0,
2022-02-22 04:00:00,0.1,75.0,
2022-02-22 05:00:00,0.1,75.0,
2022-02-22 06:00:00,0.2,75.0,
2022-02-22 07:00:00,0.2,75.0,
2022-02-22 08:00:00,0.3,75.0,
2022-02-22 09:00:00,0.1,75.0,
2022-02-22 10:00:00,0.3,75.0,
2022-02-22 11:00:00,0.2,75.0,
2022-02-22 12:00:00,0.1,75.0,
2022-02-22 13:00:00,0.3,75.0,
2022-02-22 14:00:00,0.3,75.0,
2022-02-22 15:00:00,0.4,75.0,
2022-02-22 16:00:00,0.2,75.0,
2022-02-22 17:00:00,0.3,75.0,
2022-02-22 18:00:00,0.3,75.0,
2022-02-22 19:00:00,0.2,75.0,
2022-02-22 20:00:00,0.3,75.0,
2022-02-22 21:00:00,0.3,75.0,
2022-02-22 22:00:00,0.1,75.0,
2022-02-22 23:00:00,0.3,75.0,
2022-02-23 00:00:00,0.4,75.0,
2022-02-23 01:00:00,0.2,75.0,
2022-02-23 02:00:00,0.0,75.0,
2022-02-23 03:00:00,0.0,75.0,
2022-02-23 04:00:00,0.0,75.0,
2022-02-23 05:00:00,0.1,75.0,
2022-02-23 06:00:00,0.1,75.0,
2022-02-23 07:00:00,0.1,75.0,
2022-02-23 08:00:00,0.4,75.0,
2022-02-23 09:00:00,0.5,75.0,
2022-02-23 10:00:00,0.4,75.0,
2022-02-23 11:00:00,0.4,75.0,
2022-02-23 12:00:00,0.3,75.0,
2022-02-23 13:00:00,0.2,75.0,
2022-02-23 14:00:00,0.3,75.0,
2022-02-23 15:00:00,0.5,75.0,
2022-02-23 16:00:00,0.1,75.0,
2022-02-23 17:00:00,0.1,75.0,
2022-02-23 18:00:00,0.1,75.0,
2022-02-23 19:00:00,0.0,75.0,
2022-02-23 20:00:00,0.0,75.0,
2022-02-23 21:00:00,0.0,75.0,
2022-02-23 22:00:00,0.0,75.0,
2022-02-23 23:00:00,0.0,75.0,
2022-02-24 00:00:00,0.3,75.0,
2022-02-24 01:00:00,0.6,75.0,
2022-02-24 02:00:00,0.2,75.0,
2022-02-24 03:00:00,0.1,75.0,
2022-02-24 04:00:00,0.0,75.0,
2022-02-24 05:00:00,0.1,75.0,
2022-02-24 06:00:00,0.1,75.0,
2022-02-24 07:00:00,0.1,75.0,
2022-02-24 08:00:00,0.2,75.0,
2022-02-24 09:00:00,0.3,75.0,
2022-02-24 10:00:00,0.3,75.0,
2022-02-24 11:00:00,0.4,75.0,
2022-02-24 12:00:00,0.2,75.0,
2022-02-24 13:00:00,0.2,75.0,
2022-02-24 14:00:00,0.2,75.0,
2022-02-24 15:00:00,0.1,75.0,
2022-02-24 16:00:00,0.5,75.0,
2022-02-24 17:00:00,0.2,75.0,
2022-02-24 18:00:00,0.3,75.0,
2022-02-24 19:00:00,0.1,75.0,
2022-02-24 20:00:00,0.2,75.0,
2022-02-24 21:00:00,0.9,75.0,
2022-02-24 22:00:00,2.1,75.0,
2022-02-24 23:00:00,0.9,75.0,
